"nrep" "ndet" "site" "day" "year"
"4106" 2 1 48 116 2001
"4107" 1 1 48 138 2001
"4108" 1 0 48 114 2001
"4109" 1 1 48 142 2000
"4110" 1 1 48 141 2002
"4111" 1 0 48 105 2002
"4112" 1 1 48 128 2002
"4113" 2 1 48 121 2002
"4114" 1 0 48 145 2002
"4115" 1 0 48 143 2002
"4116" 1 0 48 136 2002
"4117" 1 0 48 120 2002
"4118" 1 0 48 114 2002
"4119" 1 0 48 124 2002
"4120" 1 1 48 115 2002
"4121" 1 1 48 135 2002
"4122" 1 0 48 107 2002
"4123" 1 0 48 117 2002
"4124" 1 1 48 168 2001
"4125" 1 0 48 116 2002
"4126" 2 2 48 138 2002
"4127" 1 0 48 139 2002
"4128" 1 0 48 142 2002
"4129" 1 1 48 174 2006
"4130" 1 1 48 128 2005
"4131" 1 1 48 164 2007
"4132" 1 1 48 179 2006
"4133" 1 1 48 175 2007
"4134" 1 0 48 170 2007
"4135" 1 0 48 162 2003
"4136" 1 1 48 130 2003
"4137" 1 1 48 122 2003
"4138" 1 1 48 129 2003
"4139" 1 1 48 140 2003
"4140" 1 0 48 138 2003
"4141" 1 0 48 151 2003
"4142" 1 0 48 159 2003
"4143" 1 0 48 160 2003
"4144" 1 1 48 165 2003
"4145" 1 0 48 158 2003
"4146" 1 0 48 179 2003
"4147" 1 0 48 105 2003
"4148" 1 0 48 152 2003
"4149" 1 0 49 108 2005
"4150" 1 1 49 122 1999
"4151" 1 0 49 108 1999
"4152" 1 1 49 123 2000
"4153" 1 1 49 167 2002
"4154" 1 1 50 143 2001
"4155" 1 0 50 167 2002
"4156" 1 0 51 131 2004
"4157" 1 0 51 114 2004
"4158" 2 0 51 136 2004
"4159" 2 0 51 107 2004
"4160" 1 0 51 177 2004
"4161" 2 0 51 132 2004
"4162" 1 1 51 164 2004
"4163" 1 0 51 150 2004
"4164" 1 0 51 126 2006
"4165" 1 0 51 111 2010
"4166" 1 0 51 144 2009
"4167" 1 0 51 108 2009
"4168" 2 0 51 127 2005
"4169" 3 0 51 126 2005
"4170" 1 0 51 129 2005
"4171" 1 0 51 135 2005
"4172" 1 0 51 133 2005
"4173" 1 0 51 134 2005
"4174" 1 0 51 141 2008
"4175" 1 0 51 114 2003
"4176" 1 0 51 109 2003
"4177" 1 0 51 116 2003
"4178" 1 0 51 121 2003
"4179" 1 0 51 117 2003
"4180" 1 0 51 115 2003
"4181" 1 0 51 142 2004
"4182" 1 0 51 115 2004
"4183" 2 0 51 128 2004
"4184" 2 0 51 121 2004
"4185" 1 0 51 123 2003
"4186" 2 0 51 129 2004
"4187" 1 0 51 172 2003
"4188" 1 0 51 172 2004
"4189" 1 0 51 118 2004
"4190" 1 0 51 146 2007
"4191" 1 0 51 153 2007
"4192" 1 0 51 116 2005
"4193" 1 0 51 120 2005
"4194" 1 0 51 119 2005
"4195" 2 0 51 135 2011
"4196" 1 0 51 144 2012
"4197" 1 0 51 141 2012
"4198" 2 0 51 139 2012
"4199" 2 0 51 126 2011
"4200" 2 0 51 134 2004
"4201" 1 0 51 135 2004
"4202" 1 0 51 137 2003
"4203" 1 0 51 115 1998
"4204" 1 0 51 121 1998
"4205" 1 0 51 141 2004
"4206" 1 0 51 117 2008
"4207" 1 0 51 118 2009
"4208" 1 0 51 120 2009
"4209" 1 0 51 122 2009
"4210" 1 0 51 112 2011
"4211" 1 0 51 109 2011
"4212" 1 0 51 110 2011
"4213" 1 0 51 180 2008
"4214" 1 0 51 151 2008
"4215" 1 0 51 179 2008
"4216" 1 0 51 177 2011
"4217" 1 0 51 130 2012
"4218" 1 0 51 115 2012
"4219" 1 0 51 133 2012
"4220" 1 0 51 132 2012
"4221" 1 0 51 135 2012
"4222" 1 0 51 116 2012
"4223" 1 0 51 113 2012
"4224" 1 0 51 117 2012
"4225" 1 0 51 175 2012
"4226" 1 1 51 158 2012
"4227" 1 0 51 181 2012
"4228" 1 1 51 127 2008
"4229" 1 0 51 137 2010
"4230" 1 0 51 142 2000
"4231" 1 0 51 141 2002
"4232" 1 0 51 143 2002
"4233" 1 0 51 114 2002
"4234" 1 0 51 108 2002
"4235" 1 0 51 107 2001
"4236" 1 0 51 140 2002
"4237" 1 0 51 121 2002
"4238" 1 0 51 128 2005
"4239" 1 0 51 113 2003
"4240" 1 0 51 181 2002
"4241" 1 0 51 147 2003
"4242" 1 0 51 160 2003
"4243" 2 0 51 107 2003
"4244" 1 0 51 111 2003
"4245" 1 1 52 108 2012
"4246" 2 2 52 146 1995
"4247" 2 2 52 147 1995
"4248" 4 4 52 127 1995
"4249" 5 0 52 105 1995
"4250" 2 2 52 126 1995
"4251" 2 2 52 144 1995
"4252" 2 2 52 134 1995
"4253" 2 2 52 137 1995
"4254" 3 2 52 145 1995
"4255" 2 1 52 173 1995
"4256" 2 2 52 110 1995
"4257" 3 3 52 119 1995
"4258" 2 2 52 120 1995
"4259" 2 2 52 135 1995
"4260" 2 2 52 141 1995
"4261" 1 1 52 109 1995
"4262" 1 1 52 154 1995
"4263" 3 2 52 140 1995
"4264" 1 1 52 148 1995
"4265" 2 0 52 108 1995
"4266" 1 1 52 123 1995
"4267" 1 1 52 157 1995
"4268" 5 5 52 112 1995
"4269" 1 1 52 118 1995
"4270" 2 2 52 113 1995
"4271" 1 1 52 161 1995
"4272" 1 0 52 106 1995
"4273" 2 2 52 111 1995
"4274" 1 1 52 131 1995
"4275" 1 1 52 128 1995
"4276" 1 1 52 124 1995
"4277" 3 3 52 109 1996
"4278" 3 0 52 105 1996
"4279" 1 1 52 171 1995
"4280" 2 2 52 166 1995
"4281" 4 4 52 144 1996
"4282" 1 1 52 135 1996
"4283" 2 2 52 141 1996
"4284" 2 2 52 134 1996
"4285" 5 5 52 121 1996
"4286" 1 0 52 108 1996
"4287" 1 0 52 117 1996
"4288" 3 1 52 106 1996
"4289" 4 4 52 125 1996
"4290" 4 4 52 118 1996
"4291" 4 4 52 124 1996
"4292" 4 3 52 142 1996
"4293" 1 1 52 156 1996
"4294" 2 2 52 149 1996
"4295" 1 0 52 158 1996
"4296" 3 3 52 136 1996
"4297" 2 2 52 152 1996
"4298" 2 2 52 126 1996
"4299" 1 0 52 143 1996
"4300" 2 1 52 112 1996
"4301" 2 2 52 139 1996
"4302" 3 3 52 132 1996
"4303" 1 1 52 137 1996
"4304" 3 3 52 131 1996
"4305" 1 1 52 150 1996
"4306" 1 1 52 130 1996
"4307" 1 0 52 110 1996
"4308" 1 1 52 154 1996
"4309" 1 1 52 128 1996
"4310" 1 1 52 159 1996
"4311" 1 1 52 127 1996
"4312" 1 1 52 113 1996
"4313" 1 1 52 153 1996
"4314" 1 1 52 160 1996
"4315" 2 2 52 151 1996
"4316" 1 1 52 111 1996
"4317" 1 1 52 148 1996
"4318" 1 1 52 121 2007
"4319" 2 2 52 115 2007
"4320" 1 1 52 109 2007
"4321" 1 1 52 111 2007
"4322" 1 0 52 107 2006
"4323" 1 0 52 106 2006
"4324" 3 3 52 131 2004
"4325" 1 0 52 112 2005
"4326" 1 1 52 132 2005
"4327" 1 0 52 113 2005
"4328" 2 1 52 130 2004
"4329" 1 0 52 105 2005
"4330" 1 0 52 105 2006
"4331" 2 0 52 118 2005
"4332" 2 1 52 136 2004
"4333" 1 1 52 110 2007
"4334" 2 2 52 144 1998
"4335" 3 3 52 142 1998
"4336" 1 1 52 117 2006
"4337" 1 0 52 121 2006
"4338" 1 1 52 120 2006
"4339" 2 2 52 133 2006
"4340" 1 1 52 125 2006
"4341" 4 4 52 134 2006
"4342" 2 1 52 152 2006
"4343" 2 2 52 126 2006
"4344" 2 1 52 108 2010
"4345" 1 1 52 110 2010
"4346" 1 1 52 109 2010
"4347" 2 2 52 163 2009
"4348" 1 0 52 165 2009
"4349" 1 1 52 110 2006
"4350" 1 1 52 136 2006
"4351" 1 1 52 123 2005
"4352" 1 0 52 135 2005
"4353" 2 2 52 129 2005
"4354" 1 1 52 140 2006
"4355" 2 2 52 127 2005
"4356" 1 1 52 167 2006
"4357" 1 1 52 128 2008
"4358" 2 0 52 121 2005
"4359" 1 0 52 173 2004
"4360" 1 0 52 146 2004
"4361" 1 1 52 165 2007
"4362" 1 1 52 122 2008
"4363" 1 1 52 130 2008
"4364" 2 2 52 123 2008
"4365" 4 3 52 114 2003
"4366" 2 2 52 113 2003
"4367" 2 1 52 111 2003
"4368" 1 1 52 116 2003
"4369" 1 0 52 110 2003
"4370" 2 1 52 160 2003
"4371" 3 1 52 109 2003
"4372" 1 1 52 121 2003
"4373" 2 2 52 117 2003
"4374" 1 1 52 126 2003
"4375" 3 0 52 112 2003
"4376" 2 1 52 107 2003
"4377" 1 0 52 118 2003
"4378" 4 2 52 144 2003
"4379" 3 3 52 123 2003
"4380" 2 1 52 106 2003
"4381" 3 1 52 129 2002
"4382" 1 1 52 125 2003
"4383" 1 0 52 127 2004
"4384" 1 1 52 143 2004
"4385" 4 2 52 128 2004
"4386" 1 1 52 140 2004
"4387" 2 2 52 142 2004
"4388" 1 1 52 111 2004
"4389" 3 2 52 123 2004
"4390" 2 1 52 150 2004
"4391" 2 0 52 167 2003
"4392" 3 0 52 107 2004
"4393" 1 1 52 116 2004
"4394" 1 0 52 180 2003
"4395" 2 2 52 135 2004
"4396" 1 0 52 113 2004
"4397" 1 1 52 137 2004
"4398" 1 0 52 115 2004
"4399" 2 2 52 121 2004
"4400" 3 3 52 120 2005
"4401" 3 3 52 138 2007
"4402" 1 1 52 145 2007
"4403" 1 1 52 130 2007
"4404" 1 0 52 142 2007
"4405" 1 1 52 144 2007
"4406" 1 0 52 116 2005
"4407" 1 1 52 127 2007
"4408" 1 1 52 131 2007
"4409" 1 1 52 139 2007
"4410" 1 1 52 126 2007
"4411" 1 1 52 137 2007
"4412" 1 1 52 141 2012
"4413" 2 2 52 145 2012
"4414" 1 1 52 135 2011
"4415" 1 1 52 142 2012
"4416" 1 1 52 144 2012
"4417" 1 0 52 164 2011
"4418" 1 1 52 157 2011
"4419" 1 1 52 148 2012
"4420" 1 1 52 172 2011
"4421" 1 1 52 148 2011
"4422" 1 0 52 163 2011
"4423" 1 0 52 161 2012
"4424" 1 1 52 159 2012
"4425" 1 1 52 160 2011
"4426" 1 1 52 176 2004
"4427" 5 5 52 125 1998
"4428" 1 1 52 139 2004
"4429" 1 1 52 122 2004
"4430" 1 1 52 125 2004
"4431" 2 0 52 132 2004
"4432" 2 1 52 134 2004
"4433" 1 1 52 129 2004
"4434" 1 1 52 117 2004
"4435" 1 1 52 155 2005
"4436" 2 2 52 115 1998
"4437" 5 0 52 109 1998
"4438" 1 1 52 146 1998
"4439" 2 0 52 112 1998
"4440" 1 1 52 139 1998
"4441" 3 1 52 132 1998
"4442" 3 3 52 143 1998
"4443" 1 1 52 136 1998
"4444" 3 2 52 116 1998
"4445" 3 2 52 121 1998
"4446" 2 0 52 108 1998
"4447" 1 1 52 118 1998
"4448" 2 2 52 128 1998
"4449" 2 2 52 129 1998
"4450" 1 0 52 111 2005
"4451" 1 0 52 144 2005
"4452" 1 0 52 105 1998
"4453" 5 5 52 141 1998
"4454" 2 0 52 111 1998
"4455" 4 2 52 137 1997
"4456" 4 3 52 140 1998
"4457" 1 0 52 151 1998
"4458" 1 1 52 135 1998
"4459" 1 1 52 145 1998
"4460" 1 1 52 163 2005
"4461" 2 1 52 126 1998
"4462" 1 0 52 138 2004
"4463" 1 0 52 123 1998
"4464" 1 0 52 110 2008
"4465" 2 2 52 116 2008
"4466" 3 0 52 109 2008
"4467" 1 1 52 115 2008
"4468" 1 0 52 166 2008
"4469" 1 0 52 107 2008
"4470" 1 1 52 151 2008
"4471" 2 2 52 119 2008
"4472" 2 2 52 152 2008
"4473" 1 1 52 143 2008
"4474" 1 1 52 159 2008
"4475" 1 1 52 145 2008
"4476" 2 2 52 136 2009
"4477" 1 0 52 111 2009
"4478" 1 1 52 124 2008
"4479" 3 1 52 115 2011
"4480" 1 1 52 112 2011
"4481" 1 1 52 111 2011
"4482" 2 0 52 107 2011
"4483" 1 1 52 108 2011
"4484" 1 1 52 109 2011
"4485" 1 1 52 110 2011
"4486" 1 1 52 169 2008
"4487" 3 1 52 178 1996
"4488" 1 0 52 116 1996
"4489" 3 1 52 174 1996
"4490" 1 1 52 179 1996
"4491" 1 1 52 170 1996
"4492" 1 1 52 145 1996
"4493" 1 0 52 106 1998
"4494" 2 1 52 152 1998
"4495" 1 1 52 158 1998
"4496" 2 2 52 160 1998
"4497" 1 1 52 147 1998
"4498" 1 1 52 130 1998
"4499" 2 2 52 156 1998
"4500" 1 1 52 170 1998
"4501" 1 1 52 134 1998
"4502" 1 0 52 148 1998
"4503" 1 1 52 157 1998
"4504" 2 0 52 168 1998
"4505" 1 1 52 172 1996
"4506" 1 0 52 167 1996
"4507" 3 2 52 120 1997
"4508" 3 1 52 116 1997
"4509" 8 5 52 123 1997
"4510" 3 0 52 109 1997
"4511" 4 4 52 118 1997
"4512" 6 4 52 128 1997
"4513" 2 1 52 117 1997
"4514" 2 2 52 129 1997
"4515" 1 0 52 107 1997
"4516" 3 1 52 114 1997
"4517" 5 1 52 131 1997
"4518" 1 1 52 126 1997
"4519" 2 2 52 127 1997
"4520" 4 4 52 145 1997
"4521" 2 2 52 147 1997
"4522" 1 1 52 144 1997
"4523" 1 1 52 132 1997
"4524" 2 0 52 105 1999
"4525" 2 0 52 112 1997
"4526" 2 0 52 106 1999
"4527" 1 0 52 111 1997
"4528" 1 1 52 134 1997
"4529" 5 2 52 124 1997
"4530" 2 2 52 149 1997
"4531" 5 5 52 130 1997
"4532" 2 1 52 116 1999
"4533" 3 0 52 114 1999
"4534" 3 0 52 115 1999
"4535" 1 0 52 112 1999
"4536" 5 0 52 107 1999
"4537" 1 0 52 109 1999
"4538" 1 0 52 120 1999
"4539" 1 1 52 139 1997
"4540" 2 2 52 115 1997
"4541" 2 0 52 121 1997
"4542" 5 1 52 121 1999
"4543" 7 5 52 135 1999
"4544" 2 1 52 117 1999
"4545" 3 1 52 119 1999
"4546" 1 1 52 176 1997
"4547" 2 0 52 172 1997
"4548" 4 3 52 126 1999
"4549" 1 0 52 181 1997
"4550" 1 1 52 128 1999
"4551" 2 2 52 123 1999
"4552" 4 2 52 133 1999
"4553" 1 1 52 136 1999
"4554" 2 0 52 108 1999
"4555" 2 1 52 159 1997
"4556" 1 1 52 125 1997
"4557" 1 0 52 157 1997
"4558" 1 1 52 150 1999
"4559" 2 2 52 149 1999
"4560" 1 1 52 180 1997
"4561" 1 0 52 179 1997
"4562" 1 1 52 146 1997
"4563" 1 0 52 140 1999
"4564" 2 1 52 142 1999
"4565" 1 1 52 130 1999
"4566" 1 1 52 118 1999
"4567" 2 1 52 125 1999
"4568" 1 0 52 129 1999
"4569" 2 0 52 122 1999
"4570" 1 0 52 134 1999
"4571" 1 1 52 127 1999
"4572" 2 2 52 137 1999
"4573" 1 1 52 122 1997
"4574" 1 1 52 135 1997
"4575" 1 0 52 113 1997
"4576" 1 1 52 154 1997
"4577" 1 1 52 133 1997
"4578" 1 1 52 170 1999
"4579" 1 1 52 121 2000
"4580" 3 3 52 118 2000
"4581" 1 1 52 135 2000
"4582" 1 0 52 111 1999
"4583" 2 2 52 125 2000
"4584" 1 0 52 157 1999
"4585" 2 0 52 161 1999
"4586" 1 1 52 113 1999
"4587" 1 0 52 109 2000
"4588" 1 0 52 163 1999
"4589" 1 1 52 138 1999
"4590" 1 1 52 175 1997
"4591" 1 1 52 141 1999
"4592" 1 0 52 172 1999
"4593" 1 0 52 178 1999
"4594" 1 0 52 146 1999
"4595" 1 1 52 176 1999
"4596" 1 0 52 144 1999
"4597" 1 0 52 167 1999
"4598" 3 0 52 108 2000
"4599" 4 0 52 105 2000
"4600" 3 2 52 127 2000
"4601" 3 2 52 112 2000
"4602" 1 1 52 122 2000
"4603" 1 0 52 134 2000
"4604" 2 1 52 111 2000
"4605" 1 0 52 168 2000
"4606" 2 0 52 114 2000
"4607" 2 2 52 119 2000
"4608" 3 2 52 117 2000
"4609" 1 1 52 166 2000
"4610" 1 1 52 146 2000
"4611" 1 0 52 180 2000
"4612" 2 1 52 112 2001
"4613" 3 0 52 107 2001
"4614" 4 1 52 113 2001
"4615" 2 0 52 117 2001
"4616" 5 5 52 133 2000
"4617" 2 0 52 106 2000
"4618" 2 2 52 126 2000
"4619" 2 2 52 140 2000
"4620" 1 1 52 130 2000
"4621" 1 1 52 123 2000
"4622" 2 1 52 120 2001
"4623" 3 3 52 119 2001
"4624" 1 1 52 137 2000
"4625" 1 0 52 124 2001
"4626" 2 2 52 114 2001
"4627" 1 1 52 115 2000
"4628" 2 0 52 118 2001
"4629" 1 1 52 122 2011
"4630" 1 1 52 174 2011
"4631" 1 1 52 166 2012
"4632" 2 2 52 164 2010
"4633" 2 2 52 137 2010
"4634" 1 1 52 142 2010
"4635" 1 1 52 107 2012
"4636" 1 1 52 127 2012
"4637" 1 1 52 132 2012
"4638" 1 0 52 114 2012
"4639" 2 1 52 117 2012
"4640" 1 1 52 123 2012
"4641" 1 1 52 135 2012
"4642" 1 1 52 115 2012
"4643" 1 0 52 112 2012
"4644" 1 1 52 120 2012
"4645" 2 2 52 138 2010
"4646" 1 1 52 130 2010
"4647" 1 1 52 139 2010
"4648" 2 2 52 112 2010
"4649" 1 1 52 124 2010
"4650" 1 1 52 131 2010
"4651" 1 1 52 116 2010
"4652" 1 1 52 144 2010
"4653" 1 1 52 123 2010
"4654" 1 1 52 121 2008
"4655" 1 0 52 178 2010
"4656" 1 1 52 111 2010
"4657" 1 0 52 128 2010
"4658" 2 2 52 121 2001
"4659" 2 2 52 125 2001
"4660" 1 1 52 165 2000
"4661" 2 0 52 105 2001
"4662" 1 1 52 132 2001
"4663" 1 1 52 140 2001
"4664" 1 1 52 141 2001
"4665" 1 0 52 111 2001
"4666" 3 2 52 158 2001
"4667" 1 0 52 106 2001
"4668" 1 1 52 162 2001
"4669" 1 1 52 144 2002
"4670" 3 0 52 109 2001
"4671" 2 1 52 153 2001
"4672" 2 1 52 144 2001
"4673" 3 1 52 133 2001
"4674" 1 1 52 139 2001
"4675" 2 2 52 146 2001
"4676" 2 2 52 124 2002
"4677" 3 1 52 132 2002
"4678" 1 1 52 125 2002
"4679" 1 0 52 142 2000
"4680" 1 1 52 156 2001
"4681" 1 1 52 152 2001
"4682" 1 1 52 143 2001
"4683" 1 0 52 181 2001
"4684" 2 2 52 150 2002
"4685" 1 1 52 151 2002
"4686" 1 1 52 140 2002
"4687" 1 1 52 131 2002
"4688" 1 1 52 126 2002
"4689" 1 1 52 136 2002
"4690" 1 1 52 166 2001
"4691" 2 1 52 165 2001
"4692" 1 1 52 176 2001
"4693" 1 1 52 174 2001
"4694" 3 3 52 130 2002
"4695" 2 1 52 141 2002
"4696" 1 1 52 127 2001
"4697" 1 1 52 138 2001
"4698" 2 1 52 134 2002
"4699" 1 1 52 126 2001
"4700" 2 2 52 115 2002
"4701" 2 2 52 116 2002
"4702" 1 1 52 133 2002
"4703" 2 1 52 112 2002
"4704" 1 0 52 116 2001
"4705" 1 1 52 131 2001
"4706" 1 0 52 143 2002
"4707" 2 2 52 118 2002
"4708" 2 2 52 127 2002
"4709" 1 1 52 163 2002
"4710" 1 1 52 113 2002
"4711" 1 1 52 173 2002
"4712" 1 1 52 162 2002
"4713" 1 1 52 114 2002
"4714" 1 0 52 134 2001
"4715" 1 0 52 128 2002
"4716" 2 2 52 119 2002
"4717" 1 0 52 108 2002
"4718" 2 1 52 120 2002
"4719" 1 0 52 168 2002
"4720" 1 1 52 137 2006
"4721" 1 1 52 139 2006
"4722" 1 1 52 144 2006
"4723" 1 1 52 122 2006
"4724" 1 1 52 119 2007
"4725" 1 0 52 162 2006
"4726" 1 0 52 142 2006
"4727" 1 0 52 109 2006
"4728" 1 1 52 166 2006
"4729" 1 1 52 116 2007
"4730" 1 0 52 165 2002
"4731" 1 0 52 149 2003
"4732" 1 1 52 143 2003
"4733" 1 1 52 135 2003
"4734" 1 1 52 142 2002
"4735" 1 1 52 139 2002
"4736" 3 2 52 145 2003
"4737" 1 0 52 127 2003
"4738" 1 0 52 134 2003
"4739" 2 1 52 131 2003
"4740" 1 0 52 147 2003
"4741" 1 1 52 122 2003
"4742" 2 1 52 155 2003
"4743" 2 1 52 108 2003
"4744" 1 1 52 138 2003
"4745" 1 1 52 158 2003
"4746" 1 1 52 137 2003
"4747" 1 1 52 156 2003
"4748" 1 0 52 130 2003
"4749" 1 0 52 124 2003
"4750" 1 0 53 108 2006
"4751" 1 1 53 132 2006
"4752" 1 1 53 110 2010
"4753" 1 0 53 116 2003
"4754" 1 0 53 134 2004
"4755" 1 0 53 107 1999
"4756" 1 0 53 122 1999
"4757" 1 0 53 106 2000
"4758" 1 1 53 159 2003
"4759" 1 1 53 160 2003
"4760" 1 0 53 105 2003
"4761" 1 1 54 112 1995
"4762" 1 0 54 107 2006
"4763" 1 0 54 121 2004
"4764" 1 0 54 172 2004
"4765" 1 0 54 136 2004
"4766" 1 0 54 115 1999
"4767" 1 0 54 143 1999
"4768" 1 0 55 110 2010
"4769" 1 0 55 120 2005
"4770" 1 0 55 120 2011
"4771" 1 0 55 112 2011
"4772" 1 0 55 148 2010
"4773" 1 0 55 159 2010
"4774" 1 0 55 145 2010
"4775" 1 1 55 115 2012
"4776" 1 0 55 119 2010
"4777" 1 0 56 148 1995
"4778" 1 0 56 158 1995
"4779" 1 0 56 125 1995
"4780" 1 0 56 126 1995
"4781" 1 0 56 147 1995
"4782" 1 0 56 120 1995
"4783" 1 0 56 131 1995
"4784" 1 0 56 179 1995
"4785" 1 0 56 127 1996
"4786" 1 0 56 136 1996
"4787" 1 0 56 117 1996
"4788" 1 0 56 152 1996
"4789" 1 0 56 141 1996
"4790" 2 0 56 105 1996
"4791" 2 0 56 119 1995
"4792" 1 0 56 112 1995
"4793" 2 0 56 144 1996
"4794" 2 0 56 121 1996
"4795" 1 0 56 126 1996
"4796" 1 0 56 107 1996
"4797" 1 0 56 105 1995
"4798" 1 0 56 109 2007
"4799" 1 0 56 149 2005
"4800" 1 1 56 126 2006
"4801" 1 0 56 117 2006
"4802" 1 0 56 105 2006
"4803" 1 1 56 150 2009
"4804" 1 0 56 108 2010
"4805" 1 0 56 127 2012
"4806" 1 0 56 116 2012
"4807" 2 0 56 125 2005
"4808" 4 4 56 126 2005
"4809" 1 0 56 167 2006
"4810" 1 0 56 124 2005
"4811" 1 1 56 155 2006
"4812" 1 0 56 143 2004
"4813" 3 2 56 129 2005
"4814" 1 1 56 119 2007
"4815" 1 1 56 136 2005
"4816" 1 1 56 130 2008
"4817" 1 0 56 152 2006
"4818" 1 0 56 114 2003
"4819" 1 0 56 158 2003
"4820" 1 0 56 165 2003
"4821" 3 0 56 123 2003
"4822" 3 0 56 128 2004
"4823" 1 1 56 150 2004
"4824" 1 0 56 113 2004
"4825" 2 0 56 131 2004
"4826" 2 1 56 134 2006
"4827" 1 0 56 138 2007
"4828" 1 0 56 127 2007
"4829" 1 0 56 131 2007
"4830" 2 0 56 120 2005
"4831" 1 0 56 116 2005
"4832" 1 1 56 143 2012
"4833" 1 0 56 121 2011
"4834" 1 0 56 117 2011
"4835" 1 0 56 106 2004
"4836" 2 0 56 107 2004
"4837" 1 0 56 120 2004
"4838" 1 0 56 134 2004
"4839" 1 0 56 121 2004
"4840" 1 0 56 172 2004
"4841" 1 0 56 142 2004
"4842" 1 0 56 120 1998
"4843" 1 0 56 117 2004
"4844" 2 0 56 111 1998
"4845" 1 0 56 118 1998
"4846" 1 0 56 117 1998
"4847" 1 1 56 153 2004
"4848" 1 0 56 142 1998
"4849" 1 0 56 110 1998
"4850" 1 0 56 108 1998
"4851" 1 0 56 121 1998
"4852" 1 0 56 124 1998
"4853" 1 0 56 123 1998
"4854" 1 0 56 129 1998
"4855" 1 0 56 147 1998
"4856" 1 0 56 109 1998
"4857" 2 0 56 126 1998
"4858" 1 0 56 116 1998
"4859" 1 0 56 140 1998
"4860" 1 0 56 125 1998
"4861" 1 0 56 116 2008
"4862" 1 0 56 110 2008
"4863" 1 0 56 105 2007
"4864" 1 0 56 134 1996
"4865" 1 0 56 149 1996
"4866" 1 0 56 166 1997
"4867" 3 0 56 174 1996
"4868" 2 0 56 160 1998
"4869" 1 0 56 142 1997
"4870" 3 0 56 123 1997
"4871" 6 0 56 116 1997
"4872" 3 0 56 129 1997
"4873" 1 0 56 128 1997
"4874" 3 0 56 121 1997
"4875" 2 0 56 124 1997
"4876" 1 0 56 117 1997
"4877" 1 0 56 156 1998
"4878" 1 0 56 157 1998
"4879" 1 0 56 137 1997
"4880" 1 0 56 167 1998
"4881" 1 0 56 114 1997
"4882" 1 0 56 113 1997
"4883" 4 0 56 130 1997
"4884" 2 0 56 176 1997
"4885" 1 0 56 135 1997
"4886" 1 0 56 118 1997
"4887" 2 0 56 135 1999
"4888" 1 0 56 134 1999
"4889" 1 0 56 126 1999
"4890" 2 0 56 117 1999
"4891" 3 0 56 121 1999
"4892" 2 0 56 119 1999
"4893" 2 0 56 133 1999
"4894" 1 0 56 150 1999
"4895" 1 0 56 147 1997
"4896" 1 0 56 172 1997
"4897" 1 0 56 146 1999
"4898" 2 0 56 179 1997
"4899" 2 0 56 105 1999
"4900" 1 0 56 118 1999
"4901" 2 0 56 112 1999
"4902" 2 0 56 116 1999
"4903" 1 0 56 146 1997
"4904" 1 0 56 115 1999
"4905" 1 0 56 107 1999
"4906" 1 0 56 109 1999
"4907" 1 0 56 149 1997
"4908" 1 0 56 109 1997
"4909" 1 0 56 122 1997
"4910" 1 0 56 161 1999
"4911" 1 0 56 108 1999
"4912" 1 0 56 142 1999
"4913" 2 0 56 125 1999
"4914" 1 0 56 141 1999
"4915" 1 0 56 128 1999
"4916" 1 0 56 115 1997
"4917" 1 0 56 120 1999
"4918" 1 0 56 137 1999
"4919" 1 0 56 177 2000
"4920" 3 0 56 174 2000
"4921" 1 0 56 130 1998
"4922" 1 0 56 114 2000
"4923" 1 0 56 113 1999
"4924" 3 0 56 108 2000
"4925" 1 0 56 121 2000
"4926" 1 0 56 111 2000
"4927" 1 0 56 124 2000
"4928" 2 0 56 112 2000
"4929" 1 0 56 127 2000
"4930" 4 0 56 133 2000
"4931" 3 0 56 114 2001
"4932" 1 0 56 119 2000
"4933" 1 0 56 105 2000
"4934" 1 0 56 159 2010
"4935" 1 1 56 117 2012
"4936" 1 0 56 107 2012
"4937" 1 0 56 115 2010
"4938" 1 0 56 116 2010
"4939" 1 0 56 131 2008
"4940" 1 0 56 119 2001
"4941" 2 0 56 125 2001
"4942" 1 0 56 143 2001
"4943" 1 0 56 123 2001
"4944" 1 0 56 113 2001
"4945" 1 0 56 109 2001
"4946" 1 0 56 144 2001
"4947" 1 0 56 149 2000
"4948" 2 0 56 133 2001
"4949" 1 0 56 155 2001
"4950" 1 0 56 174 2001
"4951" 1 0 56 129 2002
"4952" 1 0 56 146 2001
"4953" 1 0 56 126 2001
"4954" 1 0 56 131 2002
"4955" 2 0 56 130 2002
"4956" 1 0 56 148 2002
"4957" 1 0 56 124 2002
"4958" 1 0 56 107 2001
"4959" 1 0 56 108 2002
"4960" 1 0 56 115 2002
"4961" 1 0 56 128 2002
"4962" 1 0 56 134 2001
"4963" 1 0 56 140 2002
"4964" 1 0 56 129 2006
"4965" 1 0 56 128 2005
"4966" 1 0 56 160 2003
"4967" 1 0 56 107 2003
"4968" 1 0 57 113 2007
"4969" 1 0 57 112 2007
"4970" 1 0 57 135 2009
"4971" 1 0 57 143 2011
"4972" 1 0 57 106 2011
"4973" 1 0 57 134 2009
"4974" 1 0 57 123 2009
"4975" 1 0 57 159 2010
"4976" 1 0 57 148 2010
"4977" 1 0 57 136 2012
"4978" 1 0 57 110 2012
